trip_km,fare,rid_mult,cost_mult,ebitda_margin,growth,salvage,firr
12.656034355283024,2.6310597726326868,0.9300627885485392,1.1164180602489098,0.4410196232547631,0.05042767810769466,0.21364223905448743,0.016874179757459026
13.377764113366258,3.146079744212572,1.0282400703392347,0.9792896993439496,0.39282662031303767,0.045793594937621904,0.24144893485479152,0.03172307383200984
14.059916445572284,3.2733289462995834,1.1957350112392038,1.0198628607973172,0.4015637306028362,0.036301702935577766,0.2167955023143489,0.035954062842081635
11.054953961352563,2.695855147992767,0.9283935822538193,1.2078138737644397,0.40471582067738815,0.04076029115677392,0.2623429328870083,0.006922941292890113
10.88655848644681,2.845041522569067,1.0869683248594844,1.0629160268269269,0.33885807483909036,0.040940080831397475,0.1923419164628502,0.008407767817582287
12.606059791338774,2.950113513206474,1.0641472644448626,1.037988966520146,0.37243060840136955,0.04504380615315561,0.2113017155234102,0.021285141538453452
11.904799620223653,3.263145963538838,1.1456612590437878,1.1827721387999262,0.3944298281986479,0.04250916351081318,0.21733856872369023,0.020827804536792834
13.122825794062713,3.2813930620958547,0.8933111241889032,1.0125750547583958,0.4443720107220898,0.05108602129735781,0.184840106010586,0.029309167293338042
12.703345565687933,2.900301006240123,1.1102841040821247,1.2286923796851978,0.3877262823756223,0.03989589831368399,0.17387625468558102,0.011414350934382086
13.394418781235728,2.823249499622769,0.9836827474969223,1.0127689982143462,0.3879575408930519,0.04764248554108644,0.13499795399254463,0.017777209944156488
10.557436096322562,2.7271527176173795,1.1838692479759472,1.0396976106505995,0.43977963897794997,0.04627390961102419,0.17850500562345673,0.02030056753991943
10.10631623975151,3.0621122602625936,1.1037278654362241,0.9929743491687623,0.44699812301762365,0.03674237969874895,0.190789996014108,0.020664930900927855
11.60599969495916,2.8397393724970046,1.1592858846019478,1.0649202556920576,0.4547283411842632,0.03342685061532698,0.2140178006564479,0.02235266183849754
12.970936879037001,2.761198627060031,0.8806033698761476,1.0132387357807362,0.39677125223605486,0.04306426665085554,0.2817330795187291,0.020445197983394333
11.280438359091036,3.0460364834004117,0.9627201033476278,1.2357731754794319,0.43151284588903777,0.04090708755939998,0.26859506314462483,0.013623419114764997
11.041018220232168,2.951020958205093,1.1017223097725302,1.1032915529789824,0.33093885773576975,0.04594994799090265,0.16115507836893286,0.007230903379947192
10.642439763148216,3.029202124636225,1.0438345184157558,1.0867862474440075,0.4641742967486685,0.04832269161408273,0.24542009938716558,0.024221527745682477
12.863602909374473,3.154952980124717,0.9797572929028681,1.1204340242840525,0.3619713593754371,0.047877818058283096,0.19087373401339053,0.016318282227064714
11.78127828301792,2.675284525823283,0.754807132862615,0.958829999113624,0.3702673805152081,0.04823453145772242,0.25157846271576745,0.012199272907110367
12.404745350805065,3.0184965368283114,1.012684920593128,1.1125318667338566,0.41784773780957113,0.04823847346672143,0.23606851145132418,0.023049195751162762
13.298070851660906,2.7386881611359306,1.0996447205757676,1.017622732581298,0.3987688518776598,0.036976665598482325,0.14598783824431424,0.018326857264709447
13.183431095402637,2.86490903581186,1.0980031669386876,1.202040745534988,0.41955775265102296,0.04514121376922157,0.18411627399656819,0.01880675945817095
11.887820610247598,2.6901304715545287,0.7034496373740687,1.0598448878061664,0.412854255317412,0.04708019595164212,0.16630601852346275,0.001680139391420362
11.066336714887097,3.3112070302526186,1.090457100072839,1.2899124767115973,0.4263708351034571,0.028287165593802156,0.20964171435356244,0.00987004834185606
9.799676562669983,3.162284895601732,1.1412231097233254,1.0120694868272444,0.4085140881195347,0.045077777029052725,0.23864346572649126,0.023440108254266064
13.129979439776918,2.773861824009439,0.8332805817064808,1.011883969540179,0.3488266653982832,0.04110788130484659,0.14646779834828627,0.0044183670793837525
12.62160022759038,2.7290524160036695,1.1266481676306295,1.0614355911788926,0.4100116002323723,0.039112730544241,0.13424657336418455,0.016022095409116418
13.493226226348192,2.871133362220125,1.1363368698621201,1.272122520821335,0.36579496140652,0.04703009381941192,0.21806083489155267,0.01553447556897197
13.708217240362794,2.788894637555717,1.2724229199134767,1.0749472092391408,0.39976317802856404,0.044579694501644195,0.1118574083331972,0.025315349138148865
11.718351995185476,3.0761461750040064,1.0084009976088553,1.0765380425978548,0.4241162199678499,0.050823875611664245,0.23209585693018564,0.02437635660314202
9.8688570109738,3.1284594309639657,0.8155070155018448,1.2601688840146628,0.41298482001859504,0.034358476661643295,0.18655077579366036,-0.00494529424191165
11.07121979138019,2.9522513011801697,0.7,1.108322293145322,0.42994666858060454,0.03873455180992151,0.2376504164643341,0.004930196395264205
12.49092736412321,3.32404296354247,0.9833462581988031,1.1646871271648944,0.4289923755790992,0.038757208772582194,0.1984615294407549,0.01909800695685387
14.304996869966612,2.7224101533538105,0.9405249144832806,1.0991986543153012,0.39590887610935505,0.044396994283654255,0.24079320582429764,0.019358451429450637
10.122034470499328,2.974320971282699,1.1938785688174023,1.0647534318690013,0.43113911885284295,0.04107529686146165,0.22056380791313968,0.02104805476007626
11.705841763868905,2.8367028212243723,1.1216950334613984,1.0212486763592779,0.3756400312793112,0.03887779678423546,0.19647590625991473,0.01707628234116759
12.602408996027101,2.818811341048943,0.9416472896376326,1.05028358016827,0.42758011004768043,0.046771838136074356,0.27458907179606695,0.023815130360561206
13.633024734568595,3.282622195298825,1.1032869870040716,0.9914977551557062,0.3985010553156508,0.04826156842200414,0.19568628601454421,0.03602003153566119
12.007603582770829,3.210689361067428,1.002075921061815,1.055715187098826,0.4027707205472417,0.03342005736983819,0.2504811475748221,0.020842461328300085
12.796493866493883,3.1258752220211323,0.8009945516131556,1.1826799024704424,0.41258548724040284,0.037365474354206514,0.23164430825442756,0.0098257387799307
12.173980273481316,2.834517008339078,0.8308175182045563,1.0287634874068552,0.382088936444024,0.04480067652736232,0.16275367364096732,0.00748808093623737
11.168853839143301,3.072259268098717,1.022952868564325,1.2427170508821739,0.46320202893907464,0.050751362519494345,0.23775759489482,0.01945634763272047
11.677010861008574,2.7456101871047105,1.2039326937968355,1.1675631674292102,0.43751506852625954,0.0365256124628076,0.2177963847643089,0.017877909322649595
10.237466404343726,2.9274037163482536,0.7440358052598499,1.0937224176187144,0.46374738204229743,0.037737255186923904,0.19101861745835733,0.0028525471371746956
10.030464481605986,3.318348266623381,1.01084128562883,1.1458343709918728,0.4550276205618415,0.04747868634892432,0.13281077029608312,0.013736055352876638
10.111128278793409,3.222417060746525,1.0994503032167136,1.1226381569076354,0.433631212297439,0.04604376207466648,0.2610281120890298,0.022443861252228355
13.715757760852298,2.6936815507205325,0.9123483542258166,1.0524752925576246,0.43972049398864793,0.04461440996144229,0.13284425505198666,0.015565779701722845
11.390389392604687,2.9634644438228985,1.0827382045344962,0.9979982814270141,0.38542758887898204,0.04114383748581429,0.14205657209276035,0.015485530464938443
12.026675741173591,3.3216712954407996,1.0755718018172307,1.0384314769134773,0.4297030018261285,0.04438377055954919,0.2064110135145366,0.02976526056311851
12.002088117307338,2.787718432590995,0.9159775298676245,1.0627465905009537,0.40378837854412813,0.037551945147878164,0.1356945186896557,0.005439566164438022
11.317407536963376,2.9162996220079926,1.0176456878148268,0.9964679313804858,0.40872435122962625,0.048297290671654024,0.18527925295219627,0.020184600034746588
10.229806678622712,2.910046111688122,1.1016400272112188,1.0110618055962242,0.4628228806163662,0.04424621945465205,0.27278563573689857,0.026885569814446838
11.121088887651585,2.840595482384677,0.8877396547757943,1.084137788357384,0.42006293191691013,0.04177895493243958,0.1514296240085037,0.005520225960086441
10.594385415080872,2.7659325187548784,1.1160294282832244,1.23921415691948,0.37084396689361493,0.045277320550312854,0.13074233631330098,-0.00037395062135753623
14.170861826531281,2.7815258269920973,0.9701960668727249,1.0920136329813055,0.38285343396269966,0.03469190507255891,0.21887228830530286,0.015457938242711963
10.227634536233758,3.2030234589698683,1.296992339065853,0.9869320757915556,0.38406414745330036,0.03840785165751998,0.2647346288466305,0.028397022351586417
10.943828509679223,3.093267029380139,0.9616535057487801,1.1736508634261194,0.4651786351680814,0.032625170455034096,0.19009274202812235,0.010457825706092268
12.070064712259725,2.6841130678381973,1.2142957640213274,1.049844127374288,0.41076752151848467,0.04677398987927238,0.20737797111463585,0.024672284441758893
11.601338909798603,2.8592494693733723,0.9667121247039302,1.1664584841604564,0.42984772094267276,0.05062803803803281,0.20002791339287992,0.014277449125686788
10.290859800014333,3.001187509129398,1.0311839574486759,1.0262581089162235,0.33,0.027594536515850077,0.18181925470324756,0.0025258132647332752
13.145985535658308,2.8567815576876345,0.9105166558898129,1.1083104264909558,0.39589799216620253,0.03945877074397081,0.14439272689371938,0.008185730644229058
11.762625271323842,2.8061725970068245,1.1367567715207303,1.025093264240165,0.4191810341162527,0.03701260852898633,0.23439530561041758,0.022945060468780473
10.781393966185693,3.0616335127593906,1.0597242176110409,0.9981730403970703,0.46087133168421357,0.04662392748851453,0.20377488587109582,0.026921320369884313
12.774883418600734,2.781176704585354,1.0567813737089158,1.1275734170061134,0.4481948434664629,0.04357293505306208,0.1649450657486732,0.01899260600833624
